sub roi condition position similarity
s002 reslice-L-V3-ROI intact 5 0.23453
s002 reslice-L-V3-ROI scrambled 5 -0.09715
s002 reslice-L-V3-ROI random 5 0.28152
s002 reslice-L-V4-ROI intact 5 0.19495
s002 reslice-L-V4-ROI scrambled 5 -0.09680
s002 reslice-L-V4-ROI random 5 0.32255
s002 reslice-L-V4t-ROI intact 5 0.18952
s002 reslice-L-V4t-ROI scrambled 5 0.08380
s002 reslice-L-V4t-ROI random 5 0.22439
s002 reslice-L-V6A-ROI intact 5 -0.01250
s002 reslice-L-V6A-ROI scrambled 5 0.07426
s002 reslice-L-V6A-ROI random 5 0.09500
s002 reslice-L-V6-ROI intact 5 0.00105
s002 reslice-L-V6-ROI scrambled 5 -0.02769
s002 reslice-L-V6-ROI random 5 0.03704
s002 reslice-L-V7-ROI intact 5 0.06123
s002 reslice-L-V7-ROI scrambled 5 0.05959
s002 reslice-L-V7-ROI random 5 0.07680
s002 reslice-L-V8-ROI intact 5 0.12592
s002 reslice-L-V8-ROI scrambled 5 0.08548
s002 reslice-L-V8-ROI random 5 0.13308
s002 reslice-L-VIP-ROI intact 5 0.01851
s002 reslice-L-VIP-ROI scrambled 5 0.08634
s002 reslice-L-VIP-ROI random 5 0.18689
s002 reslice-L-VMV1-ROI intact 5 0.00454
s002 reslice-L-VMV1-ROI scrambled 5 0.04719
s002 reslice-L-VMV1-ROI random 5 -0.10570
s002 reslice-L-VMV2-ROI intact 5 0.00900
s002 reslice-L-VMV2-ROI scrambled 5 0.08711
s002 reslice-L-VMV2-ROI random 5 0.06370
s002 reslice-L-VMV3-ROI intact 5 0.15044
s002 reslice-L-VMV3-ROI scrambled 5 -0.10693
s002 reslice-L-VMV3-ROI random 5 -0.00883
s002 reslice-L-VVC-ROI intact 5 0.01894
s002 reslice-L-VVC-ROI scrambled 5 -0.01400
s002 reslice-L-VVC-ROI random 5 -0.08143
s002 reslice-L-a10p-ROI intact 5 -0.04264
s002 reslice-L-a10p-ROI scrambled 5 0.15339
s002 reslice-L-a10p-ROI random 5 0.15650
s002 reslice-L-a24-ROI intact 5 0.09472
s002 reslice-L-a24-ROI scrambled 5 0.15302
s002 reslice-L-a24-ROI random 5 0.03537
s002 reslice-L-a24pr-ROI intact 5 0.11047
s002 reslice-L-a24pr-ROI scrambled 5 0.11735
s002 reslice-L-a24pr-ROI random 5 0.12580
s002 reslice-L-a32pr-ROI intact 5 -0.02126
s002 reslice-L-a32pr-ROI scrambled 5 0.13575
s002 reslice-L-a32pr-ROI random 5 -0.13486
s002 reslice-L-a47r-ROI intact 5 -0.02340
s002 reslice-L-a47r-ROI scrambled 5 0.06412
s002 reslice-L-a47r-ROI random 5 0.06047
s002 reslice-L-a9-46v-ROI intact 5 -0.14819
s002 reslice-L-a9-46v-ROI scrambled 5 0.14990
s002 reslice-L-a9-46v-ROI random 5 -0.03753
s002 reslice-L-d23ab-ROI intact 5 0.16803
s002 reslice-L-d23ab-ROI scrambled 5 0.28674
s002 reslice-L-d23ab-ROI random 5 0.12062
s002 reslice-L-d32-ROI intact 5 0.10604
s002 reslice-L-d32-ROI scrambled 5 0.29265
s002 reslice-L-d32-ROI random 5 0.01381
s002 reslice-L-i6-8-ROI intact 5 -0.08345
s002 reslice-L-i6-8-ROI scrambled 5 -0.15474
s002 reslice-L-i6-8-ROI random 5 0.13599
s002 reslice-L-p10p-ROI intact 5 0.06372
s002 reslice-L-p10p-ROI scrambled 5 0.03669
s002 reslice-L-p10p-ROI random 5 -0.03711
s002 reslice-L-p24-ROI intact 5 0.04734
s002 reslice-L-p24-ROI scrambled 5 0.10467
s002 reslice-L-p24-ROI random 5 0.04546
s002 reslice-L-p24pr-ROI intact 5 -0.06075
s002 reslice-L-p24pr-ROI scrambled 5 0.12518
s002 reslice-L-p24pr-ROI random 5 -0.04156
s002 reslice-L-p32-ROI intact 5 0.11537
s002 reslice-L-p32-ROI scrambled 5 0.48270
s002 reslice-L-p32-ROI random 5 0.15027
s002 reslice-L-p32pr-ROI intact 5 0.15890
s002 reslice-L-p32pr-ROI scrambled 5 0.23570
s002 reslice-L-p32pr-ROI random 5 0.01342
s002 reslice-L-p47r-ROI intact 5 -0.09974
s002 reslice-L-p47r-ROI scrambled 5 0.15164
s002 reslice-L-p47r-ROI random 5 0.00138
s002 reslice-L-p9-46v-ROI intact 5 0.15915
s002 reslice-L-p9-46v-ROI scrambled 5 0.29315
s002 reslice-L-p9-46v-ROI random 5 0.23535
s002 reslice-L-pOFC-ROI intact 5 -0.06800
s002 reslice-L-pOFC-ROI scrambled 5 0.08963
s002 reslice-L-pOFC-ROI random 5 -0.03845
s002 reslice-L-s32-ROI intact 5 0.03153
s002 reslice-L-s32-ROI scrambled 5 0.12093
s002 reslice-L-s32-ROI random 5 -0.13504
s002 reslice-L-s6-8-ROI intact 5 -0.01904
s002 reslice-L-s6-8-ROI scrambled 5 0.17673
s002 reslice-L-s6-8-ROI random 5 0.06573
s002 reslice-L-v23ab-ROI intact 5 0.12707
s002 reslice-L-v23ab-ROI scrambled 5 0.09869
s002 reslice-L-v23ab-ROI random 5 0.10556
s002 reslice-R-10d-ROI intact 5 0.20849
s002 reslice-R-10d-ROI scrambled 5 0.25140
s002 reslice-R-10d-ROI random 5 0.08621
s002 reslice-R-10pp-ROI intact 5 0.16572
s002 reslice-R-10pp-ROI scrambled 5 0.02893
s002 reslice-R-10pp-ROI random 5 0.00860
s002 reslice-R-10r-ROI intact 5 0.10944
s002 reslice-R-10r-ROI scrambled 5 0.29469
s002 reslice-R-10r-ROI random 5 0.10023
s002 reslice-R-10v-ROI intact 5 0.18683
s002 reslice-R-10v-ROI scrambled 5 0.26664
s002 reslice-R-10v-ROI random 5 0.21814
s002 reslice-R-11l-ROI intact 5 0.09153
s002 reslice-R-11l-ROI scrambled 5 -0.03249
s002 reslice-R-11l-ROI random 5 0.08275
s002 reslice-R-13l-ROI intact 5 -0.10960
s002 reslice-R-13l-ROI scrambled 5 -0.12791
s002 reslice-R-13l-ROI random 5 -0.10218
s002 reslice-R-1-ROI intact 5 0.03026
s002 reslice-R-1-ROI scrambled 5 0.11941
s002 reslice-R-1-ROI random 5 -0.03232
s002 reslice-R-23c-ROI intact 5 -0.00423
s002 reslice-R-23c-ROI scrambled 5 0.07386
s002 reslice-R-23c-ROI random 5 0.04236
s002 reslice-R-23d-ROI intact 5 0.01561
s002 reslice-R-23d-ROI scrambled 5 -0.03037
s002 reslice-R-23d-ROI random 5 0.20582
s002 reslice-R-24dd-ROI intact 5 -0.03777
s002 reslice-R-24dd-ROI scrambled 5 0.10449
s002 reslice-R-24dd-ROI random 5 -0.01376
s002 reslice-R-24dv-ROI intact 5 0.09305
s002 reslice-R-24dv-ROI scrambled 5 0.36374
s002 reslice-R-24dv-ROI random 5 0.02725
s002 reslice-R-25-ROI intact 5 NaN
s002 reslice-R-25-ROI scrambled 5 NaN
s002 reslice-R-25-ROI random 5 NaN
s002 reslice-R-2-ROI intact 5 0.02821
s002 reslice-R-2-ROI scrambled 5 -0.02830
s002 reslice-R-2-ROI random 5 -0.03359
s002 reslice-R-31a-ROI intact 5 -0.09978
s002 reslice-R-31a-ROI scrambled 5 -0.07000
s002 reslice-R-31a-ROI random 5 0.08386
s002 reslice-R-31pd-ROI intact 5 0.10375
s002 reslice-R-31pd-ROI scrambled 5 -0.07466
s002 reslice-R-31pd-ROI random 5 0.02700
s002 reslice-R-31pv-ROI intact 5 0.07614
s002 reslice-R-31pv-ROI scrambled 5 0.21008
s002 reslice-R-31pv-ROI random 5 0.03820
s002 reslice-R-33pr-ROI intact 5 0.04813
s002 reslice-R-33pr-ROI scrambled 5 -0.15182
s002 reslice-R-33pr-ROI random 5 -0.00773
s002 reslice-R-3a-ROI intact 5 -0.06273
s002 reslice-R-3a-ROI scrambled 5 -0.17251
s002 reslice-R-3a-ROI random 5 -0.14195
s002 reslice-R-3b-ROI intact 5 -0.10506
s002 reslice-R-3b-ROI scrambled 5 -0.08271
s002 reslice-R-3b-ROI random 5 -0.07855
s002 reslice-R-43-ROI intact 5 -0.11666
s002 reslice-R-43-ROI scrambled 5 -0.02691
s002 reslice-R-43-ROI random 5 -0.15710
s002 reslice-R-44-ROI intact 5 -0.01718
s002 reslice-R-44-ROI scrambled 5 0.02918
s002 reslice-R-44-ROI random 5 -0.02647
s002 reslice-R-45-ROI intact 5 -0.06044
s002 reslice-R-45-ROI scrambled 5 0.15826
s002 reslice-R-45-ROI random 5 -0.07042
s002 reslice-R-46-ROI intact 5 -0.08939
s002 reslice-R-46-ROI scrambled 5 0.07570
s002 reslice-R-46-ROI random 5 0.10838
s002 reslice-R-47l-ROI intact 5 0.02629
s002 reslice-R-47l-ROI scrambled 5 -0.06748
s002 reslice-R-47l-ROI random 5 -0.06786
s002 reslice-R-47m-ROI intact 5 0.04914
s002 reslice-R-47m-ROI scrambled 5 0.00007
s002 reslice-R-47m-ROI random 5 0.09336
s002 reslice-R-47s-ROI intact 5 0.12060
s002 reslice-R-47s-ROI scrambled 5 0.04912
s002 reslice-R-47s-ROI random 5 0.16602
s002 reslice-R-4-ROI intact 5 -0.07348
s002 reslice-R-4-ROI scrambled 5 -0.10064
s002 reslice-R-4-ROI random 5 -0.05391
s002 reslice-R-52-ROI intact 5 -0.02470
s002 reslice-R-52-ROI scrambled 5 0.16098
s002 reslice-R-52-ROI random 5 -0.09201
s002 reslice-R-55b-ROI intact 5 0.03562
s002 reslice-R-55b-ROI scrambled 5 -0.16839
s002 reslice-R-55b-ROI random 5 -0.06000
s002 reslice-R-5L-ROI intact 5 0.00222
s002 reslice-R-5L-ROI scrambled 5 0.23878
s002 reslice-R-5L-ROI random 5 0.06507
s002 reslice-R-5m-ROI intact 5 0.01108
s002 reslice-R-5m-ROI scrambled 5 -0.05662
s002 reslice-R-5m-ROI random 5 0.07211
s002 reslice-R-5mv-ROI intact 5 0.11983
s002 reslice-R-5mv-ROI scrambled 5 0.02833
s002 reslice-R-5mv-ROI random 5 0.12205
s002 reslice-R-6a-ROI intact 5 -0.10166
s002 reslice-R-6a-ROI scrambled 5 -0.15455
s002 reslice-R-6a-ROI random 5 -0.06670
s002 reslice-R-6d-ROI intact 5 -0.00422
s002 reslice-R-6d-ROI scrambled 5 0.00883
s002 reslice-R-6d-ROI random 5 -0.12321
s002 reslice-R-6ma-ROI intact 5 -0.09997
s002 reslice-R-6ma-ROI scrambled 5 0.10533
s002 reslice-R-6ma-ROI random 5 -0.03447
s002 reslice-R-6mp-ROI intact 5 -0.12466
s002 reslice-R-6mp-ROI scrambled 5 0.13928
s002 reslice-R-6mp-ROI random 5 -0.06784
s002 reslice-R-6r-ROI intact 5 -0.01609
s002 reslice-R-6r-ROI scrambled 5 0.04225
s002 reslice-R-6r-ROI random 5 -0.08170
s002 reslice-R-6v-ROI intact 5 -0.09778
s002 reslice-R-6v-ROI scrambled 5 -0.00014
s002 reslice-R-6v-ROI random 5 -0.08050
s002 reslice-R-7AL-ROI intact 5 -0.13348
s002 reslice-R-7AL-ROI scrambled 5 0.10261
s002 reslice-R-7AL-ROI random 5 -0.01289
s002 reslice-R-7Am-ROI intact 5 0.11889
s002 reslice-R-7Am-ROI scrambled 5 0.01706
s002 reslice-R-7Am-ROI random 5 0.23356
s002 reslice-R-7PC-ROI intact 5 -0.04206
s002 reslice-R-7PC-ROI scrambled 5 0.14367
s002 reslice-R-7PC-ROI random 5 -0.02054
s002 reslice-R-7PL-ROI intact 5 0.05624
s002 reslice-R-7PL-ROI scrambled 5 0.05504
s002 reslice-R-7PL-ROI random 5 0.14018
s002 reslice-R-7Pm-ROI intact 5 0.18081
s002 reslice-R-7Pm-ROI scrambled 5 0.01836
s002 reslice-R-7Pm-ROI random 5 0.21279
s002 reslice-R-7m-ROI intact 5 0.03746
s002 reslice-R-7m-ROI scrambled 5 0.01127
s002 reslice-R-7m-ROI random 5 0.18897
s002 reslice-R-8Ad-ROI intact 5 0.01699
s002 reslice-R-8Ad-ROI scrambled 5 0.15260
s002 reslice-R-8Ad-ROI random 5 0.10287
s002 reslice-R-8Av-ROI intact 5 -0.02849
s002 reslice-R-8Av-ROI scrambled 5 0.06881
s002 reslice-R-8Av-ROI random 5 0.03993
s002 reslice-R-8BL-ROI intact 5 0.03725
s002 reslice-R-8BL-ROI scrambled 5 0.16473
s002 reslice-R-8BL-ROI random 5 0.03497
s002 reslice-R-8BM-ROI intact 5 -0.06716
s002 reslice-R-8BM-ROI scrambled 5 -0.01470
s002 reslice-R-8BM-ROI random 5 -0.15139
s002 reslice-R-8C-ROI intact 5 -0.01170
s002 reslice-R-8C-ROI scrambled 5 0.04271
s002 reslice-R-8C-ROI random 5 0.09320
s002 reslice-R-9-46d-ROI intact 5 0.06156
s002 reslice-R-9-46d-ROI scrambled 5 0.07631
s002 reslice-R-9-46d-ROI random 5 0.19262
s002 reslice-R-9a-ROI intact 5 0.10215
s002 reslice-R-9a-ROI scrambled 5 0.03644
s002 reslice-R-9a-ROI random 5 0.07822
s002 reslice-R-9m-ROI intact 5 0.16530
s002 reslice-R-9m-ROI scrambled 5 0.26476
s002 reslice-R-9m-ROI random 5 0.03875
s002 reslice-R-9p-ROI intact 5 -0.07715
s002 reslice-R-9p-ROI scrambled 5 0.20949
s002 reslice-R-9p-ROI random 5 0.03215
s002 reslice-R-A1-ROI intact 5 0.08364
s002 reslice-R-A1-ROI scrambled 5 0.09032
s002 reslice-R-A1-ROI random 5 -0.00011
s002 reslice-R-A4-ROI intact 5 0.07238
s002 reslice-R-A4-ROI scrambled 5 0.11442
s002 reslice-R-A4-ROI random 5 -0.02323
s002 reslice-R-A5-ROI intact 5 -0.02158
s002 reslice-R-A5-ROI scrambled 5 0.13248
s002 reslice-R-A5-ROI random 5 -0.01408
s002 reslice-R-AAIC-ROI intact 5 0.06822
s002 reslice-R-AAIC-ROI scrambled 5 -0.00879
s002 reslice-R-AAIC-ROI random 5 0.00468
s002 reslice-R-AIP-ROI intact 5 -0.03892
s002 reslice-R-AIP-ROI scrambled 5 -0.12861
s002 reslice-R-AIP-ROI random 5 -0.12201
s002 reslice-R-AVI-ROI intact 5 0.10203
s002 reslice-R-AVI-ROI scrambled 5 -0.01193
s002 reslice-R-AVI-ROI random 5 -0.05378
s002 reslice-R-DVT-ROI intact 5 0.03605
s002 reslice-R-DVT-ROI scrambled 5 -0.12895
s002 reslice-R-DVT-ROI random 5 0.14283
s002 reslice-R-EC-ROI intact 5 NaN
s002 reslice-R-EC-ROI scrambled 5 NaN
s002 reslice-R-EC-ROI random 5 NaN
s002 reslice-R-FEF-ROI intact 5 0.02613
s002 reslice-R-FEF-ROI scrambled 5 0.17393
s002 reslice-R-FEF-ROI random 5 0.04154
s002 reslice-R-FFC-ROI intact 5 0.31240
s002 reslice-R-FFC-ROI scrambled 5 -0.00821
s002 reslice-R-FFC-ROI random 5 0.17984
s002 reslice-R-FOP1-ROI intact 5 -0.00133
s002 reslice-R-FOP1-ROI scrambled 5 0.04709
s002 reslice-R-FOP1-ROI random 5 -0.12027
s002 reslice-R-FOP2-ROI intact 5 0.06696
s002 reslice-R-FOP2-ROI scrambled 5 0.40033
s002 reslice-R-FOP2-ROI random 5 -0.03386
s002 reslice-R-FOP3-ROI intact 5 0.00196
s002 reslice-R-FOP3-ROI scrambled 5 0.12114
s002 reslice-R-FOP3-ROI random 5 0.04828
s002 reslice-R-FOP4-ROI intact 5 0.06916
s002 reslice-R-FOP4-ROI scrambled 5 0.02101
s002 reslice-R-FOP4-ROI random 5 0.07782
s002 reslice-R-FOP5-ROI intact 5 0.04771
s002 reslice-R-FOP5-ROI scrambled 5 0.07470
s002 reslice-R-FOP5-ROI random 5 0.00452
s002 reslice-R-FST-ROI intact 5 0.00428
s002 reslice-R-FST-ROI scrambled 5 -0.08950
s002 reslice-R-FST-ROI random 5 0.00385
s002 reslice-R-H-ROI intact 5 -0.03244
s002 reslice-R-H-ROI scrambled 5 0.02100
s002 reslice-R-H-ROI random 5 -0.04130
s002 reslice-R-IFJa-ROI intact 5 0.13619
s002 reslice-R-IFJa-ROI scrambled 5 0.40303
s002 reslice-R-IFJa-ROI random 5 0.08982
s002 reslice-R-IFJp-ROI intact 5 -0.00741
s002 reslice-R-IFJp-ROI scrambled 5 -0.18874
s002 reslice-R-IFJp-ROI random 5 -0.10344
s002 reslice-R-IFSa-ROI intact 5 0.02372
s002 reslice-R-IFSa-ROI scrambled 5 0.05390
s002 reslice-R-IFSa-ROI random 5 -0.00410
s002 reslice-R-IFSp-ROI intact 5 -0.10455
s002 reslice-R-IFSp-ROI scrambled 5 0.05972
s002 reslice-R-IFSp-ROI random 5 0.13148
s002 reslice-R-IP0-ROI intact 5 0.12183
s002 reslice-R-IP0-ROI scrambled 5 -0.13163
s002 reslice-R-IP0-ROI random 5 -0.04357
s002 reslice-R-IP1-ROI intact 5 0.12617
s002 reslice-R-IP1-ROI scrambled 5 0.21364
s002 reslice-R-IP1-ROI random 5 0.05596
s002 reslice-R-IP2-ROI intact 5 -0.02051
s002 reslice-R-IP2-ROI scrambled 5 -0.11771
s002 reslice-R-IP2-ROI random 5 0.03522
s002 reslice-R-IPS1-ROI intact 5 0.15883
s002 reslice-R-IPS1-ROI scrambled 5 0.05437
s002 reslice-R-IPS1-ROI random 5 0.12245
s002 reslice-R-Ig-ROI intact 5 0.02825
s002 reslice-R-Ig-ROI scrambled 5 0.20780
s002 reslice-R-Ig-ROI random 5 -0.15243
s002 reslice-R-LBelt-ROI intact 5 0.03549
s002 reslice-R-LBelt-ROI scrambled 5 0.21567
s002 reslice-R-LBelt-ROI random 5 -0.00310
s002 reslice-R-LIPd-ROI intact 5 -0.03491
s002 reslice-R-LIPd-ROI scrambled 5 0.10406
s002 reslice-R-LIPd-ROI random 5 0.11236
s002 reslice-R-LIPv-ROI intact 5 0.12126
s002 reslice-R-LIPv-ROI scrambled 5 0.05177
s002 reslice-R-LIPv-ROI random 5 0.06285
s002 reslice-R-LO1-ROI intact 5 0.17337
s002 reslice-R-LO1-ROI scrambled 5 -0.21213
s002 reslice-R-LO1-ROI random 5 0.07566
s002 reslice-R-LO2-ROI intact 5 0.34487
s002 reslice-R-LO2-ROI scrambled 5 0.02547
s002 reslice-R-LO2-ROI random 5 0.19249
s002 reslice-R-LO3-ROI intact 5 -0.05156
s002 reslice-R-LO3-ROI scrambled 5 -0.06960
s002 reslice-R-LO3-ROI random 5 -0.05023
s002 reslice-R-MBelt-ROI intact 5 0.00595
s002 reslice-R-MBelt-ROI scrambled 5 0.15974
s002 reslice-R-MBelt-ROI random 5 -0.14726
s002 reslice-R-MIP-ROI intact 5 -0.00103
s002 reslice-R-MIP-ROI scrambled 5 0.00749
s002 reslice-R-MIP-ROI random 5 0.02640
s002 reslice-R-MI-ROI intact 5 0.02826
s002 reslice-R-MI-ROI scrambled 5 0.06607
s002 reslice-R-MI-ROI random 5 0.03444
s002 reslice-R-MST-ROI intact 5 -0.02620
s002 reslice-R-MST-ROI scrambled 5 0.00635
s002 reslice-R-MST-ROI random 5 -0.03546
s002 reslice-R-MT-ROI intact 5 -0.09897
s002 reslice-R-MT-ROI scrambled 5 -0.12671
s002 reslice-R-MT-ROI random 5 -0.03441
s002 reslice-R-OFC-ROI intact 5 0.11111
s002 reslice-R-OFC-ROI scrambled 5 0.11111
s002 reslice-R-OFC-ROI random 5 -0.00000
s002 reslice-R-OP1-ROI intact 5 -0.07760
s002 reslice-R-OP1-ROI scrambled 5 0.14536
s002 reslice-R-OP1-ROI random 5 -0.06812
s002 reslice-R-OP2-3-ROI intact 5 -0.12443
s002 reslice-R-OP2-3-ROI scrambled 5 0.02227
s002 reslice-R-OP2-3-ROI random 5 -0.21186
s002 reslice-R-OP4-ROI intact 5 -0.02135
s002 reslice-R-OP4-ROI scrambled 5 -0.04053
s002 reslice-R-OP4-ROI random 5 -0.12178
s002 reslice-R-PBelt-ROI intact 5 -0.04022
s002 reslice-R-PBelt-ROI scrambled 5 0.25902
s002 reslice-R-PBelt-ROI random 5 -0.12972
s002 reslice-R-PCV-ROI intact 5 -0.01573
s002 reslice-R-PCV-ROI scrambled 5 -0.07868
s002 reslice-R-PCV-ROI random 5 -0.06608
s002 reslice-R-PEF-ROI intact 5 0.08967
s002 reslice-R-PEF-ROI scrambled 5 0.15423
s002 reslice-R-PEF-ROI random 5 0.08185
s002 reslice-R-PF-ROI intact 5 0.00619
s002 reslice-R-PF-ROI scrambled 5 0.01868
s002 reslice-R-PF-ROI random 5 0.08527
s002 reslice-R-PFcm-ROI intact 5 -0.03239
s002 reslice-R-PFcm-ROI scrambled 5 0.02069
s002 reslice-R-PFcm-ROI random 5 -0.00345
s002 reslice-R-PFm-ROI intact 5 0.07161
s002 reslice-R-PFm-ROI scrambled 5 0.09147
s002 reslice-R-PFm-ROI random 5 0.09014
s002 reslice-R-PFop-ROI intact 5 0.06581
s002 reslice-R-PFop-ROI scrambled 5 0.14753
s002 reslice-R-PFop-ROI random 5 0.07058
s002 reslice-R-PFt-ROI intact 5 -0.01276
s002 reslice-R-PFt-ROI scrambled 5 -0.03576
s002 reslice-R-PFt-ROI random 5 0.06624
s002 reslice-R-PGi-ROI intact 5 0.15504
s002 reslice-R-PGi-ROI scrambled 5 0.21181
s002 reslice-R-PGi-ROI random 5 0.07596
s002 reslice-R-PGp-ROI intact 5 0.14168
s002 reslice-R-PGp-ROI scrambled 5 0.02328
s002 reslice-R-PGp-ROI random 5 0.02229
s002 reslice-R-PGs-ROI intact 5 0.19735
s002 reslice-R-PGs-ROI scrambled 5 0.00562
s002 reslice-R-PGs-ROI random 5 0.10651
s002 reslice-R-PHA1-ROI intact 5 -0.00951
s002 reslice-R-PHA1-ROI scrambled 5 -0.05277
s002 reslice-R-PHA1-ROI random 5 -0.19256
s002 reslice-R-PHA2-ROI intact 5 0.00343
s002 reslice-R-PHA2-ROI scrambled 5 -0.17698
s002 reslice-R-PHA2-ROI random 5 -0.16131
s002 reslice-R-PHA3-ROI intact 5 0.01242
s002 reslice-R-PHA3-ROI scrambled 5 -0.15543
s002 reslice-R-PHA3-ROI random 5 -0.13736
s002 reslice-R-PHT-ROI intact 5 0.06872
s002 reslice-R-PHT-ROI scrambled 5 -0.00392
s002 reslice-R-PHT-ROI random 5 0.14086
s002 reslice-R-PH-ROI intact 5 0.17881
s002 reslice-R-PH-ROI scrambled 5 -0.08911
s002 reslice-R-PH-ROI random 5 0.19665
s002 reslice-R-PIT-ROI intact 5 0.43617
s002 reslice-R-PIT-ROI scrambled 5 0.04006
s002 reslice-R-PIT-ROI random 5 0.43508
s002 reslice-R-PI-ROI intact 5 0.13117
s002 reslice-R-PI-ROI scrambled 5 0.10615
s002 reslice-R-PI-ROI random 5 0.16407
s002 reslice-R-POS1-ROI intact 5 -0.00155
s002 reslice-R-POS1-ROI scrambled 5 0.07353
s002 reslice-R-POS1-ROI random 5 -0.06398
s002 reslice-R-POS2-ROI intact 5 0.12793
s002 reslice-R-POS2-ROI scrambled 5 -0.07474
s002 reslice-R-POS2-ROI random 5 0.22894
s002 reslice-R-PSL-ROI intact 5 0.03674
s002 reslice-R-PSL-ROI scrambled 5 -0.03003
s002 reslice-R-PSL-ROI random 5 0.06246
s002 reslice-R-PeEc-ROI intact 5 0.01662
s002 reslice-R-PeEc-ROI scrambled 5 -0.18956
s002 reslice-R-PeEc-ROI random 5 -0.12525
s002 reslice-R-Pir-ROI intact 5 -0.05135
s002 reslice-R-Pir-ROI scrambled 5 -0.07861
s002 reslice-R-Pir-ROI random 5 -0.13318
s002 reslice-R-PoI1-ROI intact 5 -0.00870
s002 reslice-R-PoI1-ROI scrambled 5 0.01060
s002 reslice-R-PoI1-ROI random 5 -0.07022
s002 reslice-R-PoI2-ROI intact 5 0.02249
s002 reslice-R-PoI2-ROI scrambled 5 0.05467
s002 reslice-R-PoI2-ROI random 5 0.00830
s002 reslice-R-PreS-ROI intact 5 0.01682
s002 reslice-R-PreS-ROI scrambled 5 0.02095
s002 reslice-R-PreS-ROI random 5 -0.08617
s002 reslice-R-ProS-ROI intact 5 -0.00174
s002 reslice-R-ProS-ROI scrambled 5 0.05162
s002 reslice-R-ProS-ROI random 5 -0.07874
s002 reslice-R-RI-ROI intact 5 0.18235
s002 reslice-R-RI-ROI scrambled 5 0.00005
s002 reslice-R-RI-ROI random 5 0.10253
s002 reslice-R-RSC-ROI intact 5 0.23223
s002 reslice-R-RSC-ROI scrambled 5 0.00585
s002 reslice-R-RSC-ROI random 5 0.21491
s002 reslice-R-SCEF-ROI intact 5 -0.08384
s002 reslice-R-SCEF-ROI scrambled 5 0.10443
s002 reslice-R-SCEF-ROI random 5 -0.07379
s002 reslice-R-SFL-ROI intact 5 -0.13233
s002 reslice-R-SFL-ROI scrambled 5 -0.06664
s002 reslice-R-SFL-ROI random 5 -0.20396
s002 reslice-R-STGa-ROI intact 5 0.03827
s002 reslice-R-STGa-ROI scrambled 5 -0.08950
s002 reslice-R-STGa-ROI random 5 0.11264
s002 reslice-R-STSda-ROI intact 5 0.15417
s002 reslice-R-STSda-ROI scrambled 5 0.18030
s002 reslice-R-STSda-ROI random 5 0.05083
s002 reslice-R-STSdp-ROI intact 5 0.13481
s002 reslice-R-STSdp-ROI scrambled 5 0.29794
s002 reslice-R-STSdp-ROI random 5 0.10960
s002 reslice-R-STSva-ROI intact 5 0.23876
s002 reslice-R-STSva-ROI scrambled 5 0.16675
s002 reslice-R-STSva-ROI random 5 -0.12857
s002 reslice-R-STSvp-ROI intact 5 0.15736
s002 reslice-R-STSvp-ROI scrambled 5 0.37221
s002 reslice-R-STSvp-ROI random 5 0.09221
s002 reslice-R-STV-ROI intact 5 0.06605
s002 reslice-R-STV-ROI scrambled 5 0.28244
s002 reslice-R-STV-ROI random 5 0.00500
s002 reslice-R-TA2-ROI intact 5 -0.02047
s002 reslice-R-TA2-ROI scrambled 5 0.11954
s002 reslice-R-TA2-ROI random 5 0.08984
s002 reslice-R-TE1a-ROI intact 5 0.12754
s002 reslice-R-TE1a-ROI scrambled 5 0.00074
s002 reslice-R-TE1a-ROI random 5 0.02971
s002 reslice-R-TE1m-ROI intact 5 0.10708
s002 reslice-R-TE1m-ROI scrambled 5 0.12414
s002 reslice-R-TE1m-ROI random 5 0.16815
s002 reslice-R-TE1p-ROI intact 5 -0.08503
s002 reslice-R-TE1p-ROI scrambled 5 -0.06423
s002 reslice-R-TE1p-ROI random 5 -0.12977
s002 reslice-R-TE2a-ROI intact 5 0.12493
s002 reslice-R-TE2a-ROI scrambled 5 0.08352
s002 reslice-R-TE2a-ROI random 5 0.02212
s002 reslice-R-TE2p-ROI intact 5 -0.02580
s002 reslice-R-TE2p-ROI scrambled 5 -0.06780
s002 reslice-R-TE2p-ROI random 5 -0.05807
s002 reslice-R-TF-ROI intact 5 -0.06688
s002 reslice-R-TF-ROI scrambled 5 -0.10169
s002 reslice-R-TF-ROI random 5 0.01623
s002 reslice-R-TGd-ROI intact 5 0.04813
s002 reslice-R-TGd-ROI scrambled 5 -0.02479
s002 reslice-R-TGd-ROI random 5 -0.00796
s002 reslice-R-TGv-ROI intact 5 0.03211
s002 reslice-R-TGv-ROI scrambled 5 0.04364
s002 reslice-R-TGv-ROI random 5 0.14437
s002 reslice-R-TPOJ1-ROI intact 5 0.04895
s002 reslice-R-TPOJ1-ROI scrambled 5 0.19476
s002 reslice-R-TPOJ1-ROI random 5 -0.02898
s002 reslice-R-TPOJ2-ROI intact 5 0.03174
s002 reslice-R-TPOJ2-ROI scrambled 5 0.05894
s002 reslice-R-TPOJ2-ROI random 5 0.08714
s002 reslice-R-TPOJ3-ROI intact 5 0.11587
s002 reslice-R-TPOJ3-ROI scrambled 5 0.11160
s002 reslice-R-TPOJ3-ROI random 5 0.05096
